id_transferencia,id_producto,origen,destino,fecha_envio,fecha_recepcion,unidades
TRF02522,SKU00524,T17,T01,2025-10-06,2025-10-22,31
TRF02523,SKU00597,DEP-CENTRAL,T12,2025-02-17,2025-03-09,16
TRF02524,SKU00228,T03,T17,2026-01-03,2026-01-16,37
TRF02525,SKU00248,T09,DEP-CENTRAL,2024-04-11,2024-04-17,8
TRF02526,SKU00244,DEP-CENTRAL,T07,2023-09-12,2023-09-26,14
TRF02527,SKU00687,T21,T22,2026-01-23,2026-02-05,33
TRF02528,SKU00145,DEP-CENTRAL,T01,2026-01-11,2026-02-01,58
TRF02529,SKU00551,DEP-CENTRAL,T18,2025-12-24,2025-12-31,39
TRF02530,SKU00174,T23,T22,2026-03-22,2026-04-10,17
TRF02531,SKU00452,DEP-CENTRAL,T22,2024-09-21,2024-10-05,43
TRF02532,SKU00289,T10,T25,2023-12-11,2023-12-28,6
TRF02533,SKU00761,DEP-CENTRAL,T04,2026-04-22,2026-05-01,48
TRF02534,SKU00447,DEP-CENTRAL,T24,2025-02-13,2025-02-22,55
TRF02535,SKU00114,T08,T15,2023-06-16,2023-06-19,52
TRF02536,SKU00258,DEP-CENTRAL,T12,2025-01-04,2025-01-10,30
TRF02537,SKU00762,DEP-CENTRAL,T26,2024-12-13,2024-12-21,2
TRF02538,SKU00419,DEP-CENTRAL,T16,2026-04-17,2026-04-28,7
TRF02539,SKU00541,DEP-CENTRAL,T01,2023-02-08,2023-02-25,5
TRF02540,SKU00462,DEP-CENTRAL,T16,2025-09-03,2025-09-22,49
TRF02541,SKU00288,DEP-CENTRAL,T13,2025-04-08,2025-04-15,58
TRF02542,SKU00359,T12,T04,2023-04-20,2023-05-08,10
TRF02543,SKU00640,T12,DEP-CENTRAL,2025-09-11,2025-09-27,8
TRF02544,SKU00279,T20,T23,2026-04-05,2026-04-12,37
TRF02545,SKU00145,T15,T25,2025-09-18,2025-09-21,32
TRF02546,SKU00604,DEP-CENTRAL,T03,2025-03-07,2025-03-17,2
TRF02547,SKU00733,T13,T06,2025-07-24,2025-08-01,7
TRF02548,SKU00414,T23,T06,2024-01-02,2024-01-15,27
TRF02549,SKU00424,DEP-CENTRAL,T27,2022-07-16,2022-07-31,43
TRF02550,SKU00530,DEP-CENTRAL,T18,2026-08-04,2026-08-12,16
TRF02551,SKU00752,T08,DEP-CENTRAL,2024-11-19,2024-11-25,25
TRF02552,SKU00781,T08,T22,2023-05-22,2023-06-04,47
TRF02553,SKU00364,DEP-CENTRAL,T28,2024-01-24,2024-02-03,57
TRF02554,SKU00751,T21,T15,2024-01-25,2024-02-13,30
TRF02555,SKU00619,T10,T08,2023-05-24,2023-06-13,29
TRF02556,SKU00068,DEP-CENTRAL,T20,2026-07-19,2026-07-26,39
TRF02557,SKU00075,T26,T17,2025-03-23,2025-04-05,13
TRF02558,SKU00160,T07,T18,2026-08-14,2026-08-17,31
TRF02559,SKU00472,T02,DEP-CENTRAL,2024-07-19,2024-08-09,49
TRF02560,SKU00749,DEP-CENTRAL,T27,2024-12-11,2024-12-29,44
TRF02561,SKU00119,DEP-CENTRAL,T09,2025-09-06,2025-09-25,40
TRF02562,SKU00328,T14,T10,2025-11-08,2025-11-21,49
TRF02563,SKU00298,T04,DEP-CENTRAL,2023-12-08,2023-12-13,34
TRF02564,SKU00259,DEP-CENTRAL,T14,2025-10-16,2025-10-27,18
TRF02565,SKU00301,DEP-CENTRAL,T23,2024-02-09,2024-02-18,37
TRF02566,SKU00560,DEP-CENTRAL,T19,2024-01-07,2024-01-20,53
TRF02567,SKU00175,DEP-CENTRAL,T26,2023-09-11,2023-09-15,43
TRF02568,SKU00040,DEP-CENTRAL,T16,2022-10-11,2022-10-21,31
TRF02569,SKU00750,DEP-CENTRAL,T13,2026-08-12,2026-08-15,28
TRF02570,SKU00291,DEP-CENTRAL,T07,2026-05-07,2026-05-13,55
TRF02571,SKU00406,T05,DEP-CENTRAL,2025-01-21,2025-01-28,55
TRF02572,SKU00540,T17,T07,2022-10-22,2022-11-10,4
TRF02573,SKU00378,DEP-CENTRAL,T24,2023-10-03,2023-10-09,39
TRF02574,SKU00494,DEP-CENTRAL,T07,2024-06-22,2024-07-03,14
TRF02575,SKU00275,DEP-CENTRAL,T08,2024-10-20,2024-11-03,6
TRF02576,SKU00395,T17,T21,2025-06-23,2025-07-12,38
TRF02577,SKU00551,DEP-CENTRAL,T10,2026-03-22,2026-03-31,14
TRF02578,SKU00325,T20,T10,2024-11-03,2024-11-11,13
TRF02579,SKU00213,T27,DEP-CENTRAL,2025-02-04,2025-02-07,31
TRF02580,SKU00150,T16,T06,2025-03-10,2025-03-23,2
TRF02581,SKU00732,DEP-CENTRAL,T04,2022-12-21,2023-01-07,20
TRF02582,SKU00496,T16,T02,2024-10-02,2024-10-12,55
TRF02583,SKU00358,T25,T14,2026-03-17,2026-04-02,29
TRF02584,SKU00552,DEP-CENTRAL,T04,2025-09-15,2025-09-22,24
TRF02585,SKU00272,DEP-CENTRAL,T05,2024-09-07,2024-09-17,13
TRF02586,SKU00617,DEP-CENTRAL,T25,2023-05-14,2023-05-30,28
TRF02587,SKU00350,T13,T23,2025-06-20,2025-06-28,50
TRF02588,SKU00106,DEP-CENTRAL,T01,2024-06-19,2024-07-04,44
TRF02589,SKU00778,DEP-CENTRAL,T23,2024-01-21,2024-02-02,44
TRF02590,SKU00634,T23,DEP-CENTRAL,2026-06-04,2026-06-15,41
TRF02591,SKU00380,T23,T18,2023-01-24,2023-02-10,22
TRF02592,SKU00107,T16,T22,2023-07-02,2023-07-07,17
TRF02593,SKU00429,DEP-CENTRAL,T03,2025-06-23,2025-07-03,38
TRF02594,SKU00530,T28,DEP-CENTRAL,2025-04-09,2025-04-25,51
TRF02595,SKU00455,DEP-CENTRAL,T28,2025-03-16,2025-03-24,17
TRF02596,SKU00533,T23,T05,2025-03-07,2025-03-20,47
TRF02597,SKU00462,DEP-CENTRAL,T16,2025-08-24,2025-09-13,13
TRF02598,SKU00309,DEP-CENTRAL,T02,2023-02-24,2023-03-17,46
TRF02599,SKU00193,T24,T28,2024-04-10,2024-04-14,41
TRF02600,SKU00538,T24,T03,2026-02-10,2026-02-20,4
TRF02601,SKU00220,DEP-CENTRAL,T05,2023-07-12,2023-07-19,30
TRF02602,SKU00311,DEP-CENTRAL,T20,2023-10-25,2023-11-05,14
TRF02603,SKU00016,DEP-CENTRAL,T04,2026-05-11,2026-05-14,56
TRF02604,SKU00302,DEP-CENTRAL,T22,2026-02-08,2026-02-15,12
TRF02605,SKU00489,DEP-CENTRAL,T08,2025-04-15,2025-04-30,8
TRF02606,SKU00049,DEP-CENTRAL,T09,2023-08-15,2023-08-22,57
TRF02607,SKU00566,T20,T09,2026-02-24,2026-03-10,22
TRF02608,SKU00204,DEP-CENTRAL,T24,2026-04-17,2026-05-08,29
TRF02609,SKU00093,T10,T22,2025-05-05,2025-05-17,21
TRF02610,SKU00767,DEP-CENTRAL,T07,2023-10-05,2023-10-14,39
TRF02611,SKU00222,DEP-CENTRAL,T01,2024-03-02,2024-03-19,40
TRF02612,SKU00732,T09,DEP-CENTRAL,2025-09-18,2025-09-21,27
TRF02613,SKU00464,DEP-CENTRAL,T25,2025-08-07,2025-08-23,29
TRF02614,SKU00354,DEP-CENTRAL,T16,2022-09-19,2022-10-05,17
TRF02615,SKU00340,T10,DEP-CENTRAL,2024-06-09,2024-06-19,45
TRF02616,SKU00222,DEP-CENTRAL,T06,2026-06-06,2026-06-25,4
TRF02617,SKU00143,T10,T03,2025-10-08,2025-10-18,24
TRF02618,SKU00638,DEP-CENTRAL,T02,2026-06-07,2026-06-17,19
TRF02619,SKU00730,DEP-CENTRAL,T14,2024-01-27,2024-02-11,7
TRF02620,SKU00344,DEP-CENTRAL,T22,2025-06-11,2025-06-20,22
TRF02621,SKU00301,T05,DEP-CENTRAL,2026-07-23,2026-08-11,37
TRF02622,SKU00732,T24,T07,2022-07-05,2022-07-18,51
TRF02623,SKU00194,DEP-CENTRAL,T27,2026-02-20,2026-03-01,49
TRF02624,SKU00542,DEP-CENTRAL,T11,2024-08-10,2024-08-16,35
TRF02625,SKU00406,DEP-CENTRAL,T03,2023-11-07,2023-11-15,15
TRF02626,SKU00204,DEP-CENTRAL,T10,2023-04-18,2023-05-07,39
TRF02627,SKU00143,T10,DEP-CENTRAL,2024-11-17,2024-12-02,45
TRF02628,SKU00518,T17,T01,2025-12-16,2025-12-21,23
TRF02629,SKU00062,DEP-CENTRAL,T11,2023-06-02,2023-06-13,41
TRF02630,SKU00258,DEP-CENTRAL,T12,2025-11-24,2025-11-30,26
TRF02631,SKU00427,DEP-CENTRAL,T03,2024-07-15,2024-07-26,37
TRF02632,SKU00373,T21,DEP-CENTRAL,2025-11-22,2025-12-09,35
TRF02633,SKU00529,T08,T25,2024-08-18,2024-08-29,56
TRF02634,SKU00755,T18,T14,2024-10-04,2024-10-17,25
TRF02635,SKU00751,DEP-CENTRAL,T11,2026-01-18,2026-02-02,35
TRF02636,SKU00004,T08,T17,2025-06-23,2025-06-29,46
TRF02637,SKU00012,T04,T25,2025-02-14,2025-03-04,49
TRF02638,SKU00586,T11,T20,2024-07-02,2024-07-07,58
TRF02639,SKU00545,T25,T14,2025-06-26,2025-07-10,10
TRF02640,SKU00732,DEP-CENTRAL,T26,2024-07-27,2024-08-15,42
TRF02641,SKU00141,DEP-CENTRAL,T22,2024-06-04,2024-06-19,13
TRF02642,SKU00383,T08,T27,2022-11-17,2022-12-02,12
TRF02643,SKU00361,DEP-CENTRAL,T14,2024-06-15,2024-06-21,12
TRF02644,SKU00514,T27,T21,2025-01-09,2025-01-17,41
TRF02645,SKU00460,DEP-CENTRAL,T26,2025-07-17,2025-07-28,44
TRF02646,SKU00473,DEP-CENTRAL,T04,2026-06-12,2026-06-18,11
TRF02647,SKU00423,DEP-CENTRAL,T09,2024-02-27,2024-03-03,13
TRF02648,SKU00644,T15,DEP-CENTRAL,2024-03-06,2024-03-24,34
TRF02649,SKU00077,T28,T11,2025-11-23,2025-12-10,59
TRF02650,SKU00687,T02,T01,2024-12-23,2024-12-30,38
TRF02651,SKU00415,T14,T05,2026-02-23,2026-03-04,53
TRF02652,SKU00165,T03,DEP-CENTRAL,2024-07-08,2024-07-16,35
TRF02653,SKU00135,T26,T25,2026-02-04,2026-02-21,24
TRF02654,SKU00356,DEP-CENTRAL,T20,2024-10-15,2024-11-01,50
TRF02655,SKU00717,DEP-CENTRAL,T13,2025-02-18,2025-02-25,51
TRF02656,SKU00190,T10,DEP-CENTRAL,2025-06-16,2025-06-27,39
TRF02657,SKU00455,DEP-CENTRAL,T23,2023-04-09,2023-04-21,42
TRF02658,SKU00447,DEP-CENTRAL,T28,2024-08-24,2024-09-12,31
TRF02659,SKU00028,DEP-CENTRAL,T21,2025-09-09,2025-09-27,47
TRF02660,SKU00324,T08,T02,2024-08-12,2024-09-01,59
TRF02661,SKU00327,T04,DEP-CENTRAL,2024-09-23,2024-10-05,46
TRF02662,SKU00724,T06,DEP-CENTRAL,2025-07-17,2025-07-24,23
TRF02663,SKU00271,T06,DEP-CENTRAL,2026-01-16,2026-01-31,18
TRF02664,SKU00313,DEP-CENTRAL,T12,2024-07-24,2024-07-31,9
TRF02665,SKU00013,DEP-CENTRAL,T27,2023-06-22,2023-06-26,11
TRF02666,SKU00721,DEP-CENTRAL,T11,2026-05-11,2026-05-23,31
TRF02667,SKU00678,DEP-CENTRAL,T08,2026-03-08,2026-03-29,19
TRF02668,SKU00252,T09,T27,2025-06-18,2025-06-30,5
TRF02669,SKU00259,DEP-CENTRAL,T18,2025-05-09,2025-05-28,52
TRF02670,SKU00701,DEP-CENTRAL,T10,2026-06-08,2026-06-25,23
TRF02671,SKU00075,DEP-CENTRAL,T26,2025-09-15,2025-09-26,54
TRF02672,SKU00739,DEP-CENTRAL,T26,2024-09-06,2024-09-11,16
TRF02673,SKU00042,DEP-CENTRAL,T20,2025-09-21,2025-09-30,13
TRF02674,SKU00651,DEP-CENTRAL,T12,2023-05-10,2023-05-24,41
TRF02675,SKU00138,T02,T24,2024-04-06,2024-04-15,27
TRF02676,SKU00518,DEP-CENTRAL,T24,2025-01-27,2025-02-01,22
TRF02677,SKU00406,DEP-CENTRAL,T26,2025-02-21,2025-03-13,18
TRF02678,SKU00661,T07,DEP-CENTRAL,2024-03-17,2024-03-20,37
TRF02679,SKU00688,DEP-CENTRAL,T16,2025-11-11,2025-11-23,29
TRF02680,SKU00169,DEP-CENTRAL,T16,2024-01-14,2024-02-04,47
TRF02681,SKU00444,T12,DEP-CENTRAL,2025-07-08,2025-07-22,37
TRF02682,SKU00767,T19,T26,2026-04-18,2026-04-28,38
TRF02683,SKU00296,DEP-CENTRAL,T05,2023-12-06,2023-12-22,34
TRF02684,SKU00623,T11,T02,2025-04-27,2025-05-02,16
TRF02685,SKU00391,T21,T07,2026-03-19,2026-04-03,23
TRF02686,SKU00700,DEP-CENTRAL,T14,2026-01-11,2026-01-24,9
TRF02687,SKU00112,DEP-CENTRAL,T03,2023-10-18,2023-10-28,50
TRF02688,SKU00537,T04,T07,2026-06-08,2026-06-17,7
TRF02689,SKU00291,T10,T16,2024-03-13,2024-03-17,38
TRF02690,SKU00420,T24,T01,2024-12-06,2024-12-12,18
TRF02691,SKU00121,T13,T15,2025-01-06,2025-01-24,5
TRF02692,SKU00660,T21,T23,2023-08-20,2023-09-06,6
TRF02693,SKU00737,DEP-CENTRAL,T10,2023-02-10,2023-02-19,22
TRF02694,SKU00114,DEP-CENTRAL,T09,2024-03-05,2024-03-26,40
TRF02695,SKU00316,DEP-CENTRAL,T25,2025-04-09,2025-04-27,57
TRF02696,SKU00289,T19,T26,2025-10-11,2025-10-18,31
TRF02697,SKU00675,DEP-CENTRAL,T26,2023-06-08,2023-06-16,8
TRF02698,SKU00732,DEP-CENTRAL,T20,2025-12-27,2026-01-11,4
TRF02699,SKU00339,DEP-CENTRAL,T02,2025-10-07,2025-10-12,54
TRF02700,SKU00775,DEP-CENTRAL,T15,2025-08-09,2025-08-14,22
TRF02701,SKU00286,DEP-CENTRAL,T11,2026-03-10,2026-03-25,37
TRF02702,SKU00021,DEP-CENTRAL,T04,2023-06-24,2023-06-29,51
TRF02703,SKU00661,DEP-CENTRAL,T21,2024-06-21,2024-07-07,10
TRF02704,SKU00502,T11,DEP-CENTRAL,2026-07-24,2026-08-09,14
TRF02705,SKU00451,DEP-CENTRAL,T19,2024-11-18,2024-11-25,9
TRF02706,SKU00424,DEP-CENTRAL,T18,2023-09-06,2023-09-19,42
TRF02707,SKU00311,T17,T11,2025-04-19,2025-05-05,12
TRF02708,SKU00651,T21,T24,2025-07-27,2025-08-01,37
TRF02709,SKU00710,DEP-CENTRAL,T10,2025-11-22,2025-12-08,25
TRF02710,SKU00673,DEP-CENTRAL,T15,2024-12-25,2025-01-06,54
TRF02711,SKU00780,DEP-CENTRAL,T24,2025-05-23,2025-06-07,59
TRF02712,SKU00234,T16,T22,2025-10-04,2025-10-18,48
TRF02713,SKU00118,T21,T09,2024-11-21,2024-11-29,28
TRF02714,SKU00124,DEP-CENTRAL,T09,2024-07-26,2024-07-31,50
TRF02715,SKU00311,T03,T04,2023-07-11,2023-07-29,31
TRF02716,SKU00093,DEP-CENTRAL,T26,2026-08-17,2026-08-29,46
TRF02717,SKU00759,T26,DEP-CENTRAL,2026-03-26,2026-04-14,32
TRF02718,SKU00711,T06,DEP-CENTRAL,2023-03-22,2023-04-06,23
TRF02719,SKU00620,DEP-CENTRAL,T08,2025-07-07,2025-07-10,6
TRF02720,SKU00623,DEP-CENTRAL,T04,2024-08-02,2024-08-16,29
TRF02721,SKU00711,T07,T25,2023-11-24,2023-12-06,47
TRF02722,SKU00673,DEP-CENTRAL,T02,2025-03-22,2025-03-30,10
TRF02723,SKU00665,T11,T14,2026-01-06,2026-01-15,55
TRF02724,SKU00361,DEP-CENTRAL,T22,2026-08-12,2026-08-19,11
TRF02725,SKU00633,T08,DEP-CENTRAL,2025-01-16,2025-01-28,27
TRF02726,SKU00040,DEP-CENTRAL,T11,2022-10-15,2022-11-01,12
TRF02727,SKU00350,T13,T04,2022-12-02,2022-12-17,4
TRF02728,SKU00378,DEP-CENTRAL,T15,2024-07-10,2024-07-24,11
TRF02729,SKU00190,T28,T24,2024-02-07,2024-02-13,58
TRF02730,SKU00047,DEP-CENTRAL,T15,2024-08-26,2024-09-06,27
TRF02731,SKU00026,T18,DEP-CENTRAL,2025-04-23,2025-04-29,58
TRF02732,SKU00463,DEP-CENTRAL,T25,2023-11-27,2023-12-07,47
TRF02733,SKU00540,T08,T03,2025-09-26,2025-10-06,22
TRF02734,SKU00356,T22,T18,2025-07-18,2025-07-24,9
TRF02735,SKU00376,T16,T15,2025-01-07,2025-01-14,7
TRF02736,SKU00789,T26,T01,2026-07-19,2026-08-03,21
TRF02737,SKU00657,T23,T09,2024-06-22,2024-07-01,41
TRF02738,SKU00056,DEP-CENTRAL,T07,2023-06-03,2023-06-09,18
TRF02739,SKU00053,DEP-CENTRAL,T23,2025-09-11,2025-09-14,14
TRF02740,SKU00632,DEP-CENTRAL,T27,2022-07-17,2022-08-03,15
TRF02741,SKU00540,DEP-CENTRAL,T28,2026-08-25,2026-08-30,8
TRF02742,SKU00730,DEP-CENTRAL,T13,2023-02-18,2023-03-07,55
TRF02743,SKU00387,T15,DEP-CENTRAL,2024-12-14,2024-12-27,49
TRF02744,SKU00338,DEP-CENTRAL,T20,2026-05-06,2026-05-22,46
TRF02745,SKU00281,T24,DEP-CENTRAL,2023-03-07,2023-03-18,9
TRF02746,SKU00380,T11,T25,2026-01-10,2026-01-15,41
TRF02747,SKU00325,DEP-CENTRAL,T01,2025-06-04,2025-06-10,7
TRF02748,SKU00708,DEP-CENTRAL,T03,2025-08-03,2025-08-13,26
TRF02749,SKU00281,T14,T19,2025-02-25,2025-03-03,50
TRF02750,SKU00337,T19,T02,2023-03-24,2023-04-10,18
TRF02751,SKU00713,DEP-CENTRAL,T10,2025-08-21,2025-09-04,16
TRF02752,SKU00184,T15,T17,2026-04-13,2026-04-25,10
TRF02753,SKU00059,DEP-CENTRAL,T10,2025-02-12,2025-02-20,40
TRF02754,SKU00009,DEP-CENTRAL,T17,2026-05-09,2026-05-15,43
TRF02755,SKU00146,T18,T27,2024-03-03,2024-03-22,9
TRF02756,SKU00062,DEP-CENTRAL,T20,2026-07-20,2026-07-30,59
TRF02757,SKU00251,T08,T04,2024-02-16,2024-02-29,39
TRF02758,SKU00404,DEP-CENTRAL,T13,2022-06-03,2022-06-06,46
TRF02759,SKU00799,T24,T11,2024-03-22,2024-04-05,52
TRF02760,SKU00426,DEP-CENTRAL,T08,2023-10-25,2023-11-11,41
TRF02761,SKU00616,DEP-CENTRAL,T05,2024-07-23,2024-08-12,25
TRF02762,SKU00443,T03,DEP-CENTRAL,2026-08-06,2026-08-09,57
TRF02763,SKU00719,DEP-CENTRAL,T13,2024-03-03,2024-03-15,37
TRF02764,SKU00690,DEP-CENTRAL,T20,2026-02-15,2026-02-25,27
TRF02765,SKU00722,DEP-CENTRAL,T24,2025-06-19,2025-06-24,29
TRF02766,SKU00233,DEP-CENTRAL,T13,2025-08-05,2025-08-08,6
TRF02767,SKU00228,T02,T13,2022-11-14,2022-12-04,58
TRF02768,SKU00381,DEP-CENTRAL,T26,2024-09-15,2024-09-30,47
TRF02769,SKU00005,DEP-CENTRAL,T25,2024-10-15,2024-10-18,16
TRF02770,SKU00653,T12,T04,2026-03-03,2026-03-22,28
TRF02771,SKU00548,T20,T16,2024-10-27,2024-11-12,10
TRF02772,SKU00778,T20,T11,2025-02-07,2025-02-25,3
TRF02773,SKU00674,DEP-CENTRAL,T08,2024-11-26,2024-12-04,28
TRF02774,SKU00771,DEP-CENTRAL,T26,2023-12-20,2023-12-30,3
TRF02775,SKU00127,DEP-CENTRAL,T01,2025-08-27,2025-08-30,50
TRF02776,SKU00797,DEP-CENTRAL,T12,2025-10-06,2025-10-11,32
TRF02777,SKU00720,T06,T03,2025-11-10,2025-12-01,58
TRF02778,SKU00566,DEP-CENTRAL,T19,2023-08-24,2023-09-08,52
TRF02779,SKU00243,DEP-CENTRAL,T21,2026-08-10,2026-08-19,12
TRF02780,SKU00352,DEP-CENTRAL,T13,2025-07-22,2025-08-02,46
TRF02781,SKU00737,DEP-CENTRAL,T23,2025-07-08,2025-07-11,54
TRF02782,SKU00783,DEP-CENTRAL,T18,2024-01-04,2024-01-25,25
TRF02783,SKU00421,DEP-CENTRAL,T28,2023-06-13,2023-07-02,19
TRF02784,SKU00460,DEP-CENTRAL,T26,2026-07-25,2026-08-04,38
TRF02785,SKU00164,DEP-CENTRAL,T11,2025-04-22,2025-05-08,4
TRF02786,SKU00092,T08,DEP-CENTRAL,2025-08-12,2025-08-15,57
TRF02787,SKU00252,DEP-CENTRAL,T22,2023-01-25,2023-01-28,32
TRF02788,SKU00327,DEP-CENTRAL,T12,2024-10-22,2024-11-08,32
TRF02789,SKU00548,DEP-CENTRAL,T27,2025-11-26,2025-12-12,56
TRF02790,SKU00325,DEP-CENTRAL,T01,2026-07-26,2026-08-13,5
TRF02791,SKU00072,DEP-CENTRAL,T04,2026-07-15,2026-07-19,58
TRF02792,SKU00004,T11,T05,2026-06-03,2026-06-11,48
TRF02793,SKU00638,T20,T08,2023-01-06,2023-01-15,55
TRF02794,SKU00400,T27,T04,2025-12-04,2025-12-13,56
TRF02795,SKU00254,DEP-CENTRAL,T05,2024-07-05,2024-07-18,32
TRF02796,SKU00316,DEP-CENTRAL,T07,2025-07-10,2025-07-15,41
TRF02797,SKU00184,DEP-CENTRAL,T27,2025-06-08,2025-06-13,22
TRF02798,SKU00053,T07,DEP-CENTRAL,2024-10-07,2024-10-28,10
TRF02799,SKU00609,T28,DEP-CENTRAL,2025-10-21,2025-11-06,17
TRF02800,SKU00590,DEP-CENTRAL,T25,2023-06-27,2023-07-12,31
TRF02801,SKU00737,T07,T21,2023-12-08,2023-12-25,6
TRF02802,SKU00530,T18,T16,2024-05-14,2024-06-03,25
TRF02803,SKU00425,DEP-CENTRAL,T25,2023-11-04,2023-11-14,6
TRF02804,SKU00563,T17,T14,2025-08-14,2025-08-26,50
TRF02805,SKU00231,T01,T16,2025-09-04,2025-09-09,9
TRF02806,SKU00006,T03,T08,2023-05-20,2023-06-01,53
TRF02807,SKU00347,DEP-CENTRAL,T28,2025-01-10,2025-01-29,29
TRF02808,SKU00621,T15,DEP-CENTRAL,2026-07-03,2026-07-15,25
TRF02809,SKU00509,T04,T08,2024-07-07,2024-07-25,59
TRF02810,SKU00488,T23,T06,2022-06-21,2022-07-04,13
TRF02811,SKU00421,T06,T02,2023-02-11,2023-02-17,40
TRF02812,SKU00466,DEP-CENTRAL,T06,2025-11-13,2025-11-18,56
TRF02813,SKU00034,T02,DEP-CENTRAL,2024-07-05,2024-07-14,54
TRF02814,SKU00222,T20,T23,2025-08-16,2025-09-01,27
TRF02815,SKU00708,DEP-CENTRAL,T13,2022-04-16,2022-04-28,14
TRF02816,SKU00416,DEP-CENTRAL,T22,2025-05-15,2025-05-27,4
TRF02817,SKU00475,T26,DEP-CENTRAL,2025-08-13,2025-08-30,51
TRF02818,SKU00591,T14,DEP-CENTRAL,2025-12-20,2025-12-31,28
TRF02819,SKU00635,T12,DEP-CENTRAL,2025-02-08,2025-03-01,50
TRF02820,SKU00149,DEP-CENTRAL,T23,2026-01-22,2026-02-08,30
TRF02821,SKU00540,DEP-CENTRAL,T06,2022-10-06,2022-10-22,54
TRF02822,SKU00514,T01,T08,2025-05-21,2025-06-08,7
TRF02823,SKU00621,DEP-CENTRAL,T02,2026-04-13,2026-04-17,59
TRF02824,SKU00761,DEP-CENTRAL,T22,2025-07-18,2025-07-28,50
TRF02825,SKU00632,DEP-CENTRAL,T03,2026-01-11,2026-01-18,23
TRF02826,SKU00530,T24,T17,2025-05-17,2025-06-01,36
TRF02827,SKU00220,T11,T16,2024-02-02,2024-02-19,20
TRF02828,SKU00450,DEP-CENTRAL,T10,2024-04-02,2024-04-08,35
TRF02829,SKU00190,T12,T14,2026-07-07,2026-07-17,58
TRF02830,SKU00096,DEP-CENTRAL,T01,2024-05-11,2024-05-28,48
TRF02831,SKU00297,DEP-CENTRAL,T28,2025-06-09,2025-06-26,43
TRF02832,SKU00228,T02,T08,2026-08-21,2026-09-07,16
TRF02833,SKU00493,DEP-CENTRAL,T26,2025-07-18,2025-07-29,25
TRF02834,SKU00753,T09,T08,2025-07-26,2025-08-16,12
TRF02835,SKU00074,DEP-CENTRAL,T04,2023-12-22,2024-01-02,9
TRF02836,SKU00777,T15,T01,2023-01-07,2023-01-17,8
TRF02837,SKU00667,T14,DEP-CENTRAL,2026-08-04,2026-08-21,17
TRF02838,SKU00272,T19,DEP-CENTRAL,2024-05-08,2024-05-26,53
TRF02839,SKU00155,DEP-CENTRAL,T05,2023-08-05,2023-08-14,9
TRF02840,SKU00098,DEP-CENTRAL,T16,2023-03-11,2023-04-01,10
TRF02841,SKU00628,T17,DEP-CENTRAL,2025-01-27,2025-02-15,13
TRF02842,SKU00162,T17,T06,2024-10-03,2024-10-19,40
TRF02843,SKU00201,T11,DEP-CENTRAL,2026-05-16,2026-05-30,46
TRF02844,SKU00425,T27,DEP-CENTRAL,2023-08-25,2023-09-12,40
TRF02845,SKU00671,DEP-CENTRAL,T23,2025-11-08,2025-11-28,52
TRF02846,SKU00616,T03,T20,2024-05-06,2024-05-10,29
TRF02847,SKU00516,DEP-CENTRAL,T10,2022-07-22,2022-08-08,53
TRF02848,SKU00146,T21,T25,2022-11-12,2022-11-24,44
TRF02849,SKU00405,T26,T22,2024-07-13,2024-07-20,30
TRF02850,SKU00454,DEP-CENTRAL,T12,2025-03-05,2025-03-12,54
TRF02851,SKU00500,DEP-CENTRAL,T25,2026-07-17,2026-07-20,12
TRF02852,SKU00287,T09,DEP-CENTRAL,2025-03-06,2025-03-22,34
TRF02853,SKU00120,DEP-CENTRAL,T26,2025-10-11,2025-10-20,23
TRF02854,SKU00313,DEP-CENTRAL,T28,2024-09-12,2024-09-26,42
TRF02855,SKU00418,DEP-CENTRAL,T27,2026-06-10,2026-06-13,29
TRF02856,SKU00038,T11,T24,2025-08-23,2025-09-12,21
TRF02857,SKU00067,T25,T24,2024-09-16,2024-10-04,43
TRF02858,SKU00596,DEP-CENTRAL,T25,2025-03-19,2025-03-26,47
TRF02859,SKU00529,DEP-CENTRAL,T05,2025-10-13,2025-10-28,25
TRF02860,SKU00697,DEP-CENTRAL,T06,2025-05-04,2025-05-23,44
TRF02861,SKU00113,T07,T22,2026-06-09,2026-06-22,45
TRF02862,SKU00220,DEP-CENTRAL,T08,2025-11-04,2025-11-08,17
TRF02863,SKU00363,T12,DEP-CENTRAL,2025-02-20,2025-03-12,42
TRF02864,SKU00681,T15,T22,2024-01-05,2024-01-20,34
TRF02865,SKU00464,T14,T11,2024-05-12,2024-05-24,13
TRF02866,SKU00415,T15,T01,2024-05-10,2024-05-15,26
TRF02867,SKU00464,T21,T02,2024-10-08,2024-10-29,40
TRF02868,SKU00117,T04,T09,2025-03-06,2025-03-19,34
TRF02869,SKU00560,DEP-CENTRAL,T19,2025-09-13,2025-10-03,22
TRF02870,SKU00679,T11,DEP-CENTRAL,2024-09-19,2024-09-22,30
TRF02871,SKU00127,T11,T16,2024-03-20,2024-04-09,53
TRF02872,SKU00126,T27,DEP-CENTRAL,2024-01-07,2024-01-27,11
TRF02873,SKU00006,T17,T24,2026-02-18,2026-03-01,9
TRF02874,SKU00139,DEP-CENTRAL,T06,2025-11-23,2025-11-26,36
TRF02875,SKU00548,T27,T05,2026-05-27,2026-06-16,49
