id_oc,proveedor,id_producto,fecha_pedido,fecha_recepcion,unidades,costo_unitario_ars
OC01865,Proveedor C,SKU00099,2025-01-25,2025-02-09,35,14714.37
OC01866,Proveedor I,SKU00314,2024-09-28,2024-10-28,364,22912.79
OC01867,Proveedor J,SKU00408,2023-12-31,2024-02-18,155,32879.7
OC01868,Proveedor D,SKU00800,2025-01-30,2025-02-24,153,7016.49
OC01869,Proveedor B,SKU00163,2025-11-21,2026-01-06,192,40329.71
OC01870,Proveedor H,SKU00605,2026-02-24,2026-03-04,36,23404.81
OC01871,Proveedor B,SKU00646,2025-09-22,2025-11-10,576,19576.14
OC01872,Proveedor G,SKU00328,2025-09-10,2025-10-06,21,45489.85
OC01873,Proveedor G,SKU00560,2025-08-10,2025-09-05,21,3813.29
OC01874,Proveedor A,SKU00227,2025-08-08,2025-09-14,441,14915.3
OC01875,Proveedor D,SKU00631,2023-11-27,2023-12-19,153,23925.33
OC01876,Proveedor J,SKU00737,2023-01-13,2023-03-03,155,17908.96
OC01877,Proveedor C,SKU00538,2023-09-04,2023-09-16,35,28218.35
OC01878,Proveedor F,SKU00438,2026-06-25,2026-08-19,52,1331.23
OC01879,Proveedor E,SKU00213,2025-01-25,2025-03-08,193,27262.17
OC01880,Proveedor I,SKU00759,2026-07-13,2026-08-14,364,46911.13
OC01881,Proveedor C,SKU00174,2026-06-30,2026-07-15,35,36105.47
OC01882,Proveedor F,SKU00211,2023-10-14,2023-12-07,52,24619.49
OC01883,Proveedor A,SKU00541,2024-01-08,2024-02-09,147,4627.81
OC01884,Proveedor F,SKU00396,2024-11-16,2025-01-11,52,2239.29
OC01885,Proveedor I,SKU00471,2024-12-22,2025-01-21,182,16017.88
OC01886,Proveedor A,SKU00042,2025-02-09,2025-03-13,147,34280.09
OC01887,Proveedor C,SKU00676,2026-03-31,2026-04-08,35,43439.51
OC01888,Proveedor F,SKU00188,2024-03-11,2024-05-10,52,15299.25
OC01889,Proveedor E,SKU00757,2024-08-07,2024-09-13,386,41688.95
OC01890,Proveedor J,SKU00057,2023-12-19,2024-02-06,465,14692.43
OC01891,Proveedor J,SKU00057,2023-12-19,2024-02-09,310,15598.52
OC01892,Proveedor D,SKU00302,2023-09-12,2023-10-04,153,43402.85
OC01893,Proveedor J,SKU00215,2024-06-02,2024-07-25,155,32695.57
OC01894,Proveedor F,SKU00639,2026-01-09,2026-03-09,52,25348.63
OC01895,Proveedor B,SKU00412,2024-11-19,2025-01-04,192,32859.23
OC01896,Proveedor A,SKU00270,2022-09-05,2022-10-12,147,23662.59
OC01897,Proveedor C,SKU00018,2024-02-02,2024-02-13,35,33192.54
OC01898,Proveedor D,SKU00259,2025-04-07,2025-05-01,153,24223.39
OC01899,Proveedor E,SKU00283,2026-02-07,2026-03-15,193,24226.46
OC01900,Proveedor I,SKU00176,2026-05-08,2026-06-06,182,5030.15
OC01901,Proveedor F,SKU00211,2025-01-16,2025-03-11,52,25865.57
OC01902,Proveedor I,SKU00134,2025-05-14,2025-06-18,182,18168.1
OC01903,Proveedor C,SKU00181,2025-11-29,2025-12-06,105,54744.68
OC01904,Proveedor H,SKU00571,2024-11-26,2024-12-12,36,21440.07
OC01905,Proveedor H,SKU00123,2025-10-13,2025-10-23,36,22294.44
OC01906,Proveedor I,SKU00352,2025-05-23,2025-06-27,182,9694.03
OC01907,Proveedor G,SKU00347,2025-04-05,2025-05-01,63,24726.18
OC01908,Proveedor G,SKU00461,2026-06-14,2026-07-15,21,36090.36
OC01909,Proveedor E,SKU00672,2023-02-13,2023-03-26,193,13651.17
OC01910,Proveedor G,SKU00300,2025-06-29,2025-07-26,21,18046.0
OC01911,Proveedor A,SKU00270,2022-09-12,2022-10-12,147,23566.58
OC01912,Proveedor H,SKU00577,2025-06-03,2025-06-16,72,6209.37
OC01913,Proveedor C,SKU00099,2025-03-28,2025-04-10,35,15248.7
OC01914,Proveedor F,SKU00478,2023-11-30,2024-01-29,52,55819.6
OC01915,Proveedor F,SKU00748,2024-03-30,2024-05-22,52,5239.87
OC01916,Proveedor G,SKU00343,2025-12-22,2026-01-21,21,6749.06
OC01917,Proveedor H,SKU00482,2024-03-26,2024-04-06,36,6519.39
OC01918,Proveedor H,SKU00148,2026-05-02,2026-05-16,36,2494.25
OC01919,Proveedor H,SKU00572,2024-12-14,2024-12-27,36,3230.14
OC01920,Proveedor E,SKU00741,2023-07-13,2023-08-19,193,11461.48
OC01921,Proveedor I,SKU00187,2025-07-05,2025-08-04,182,5544.03
OC01922,Proveedor A,SKU00370,2022-05-06,2022-06-11,147,20656.11
OC01923,Proveedor G,SKU00186,2025-06-14,2025-07-10,21,40448.72
OC01924,Proveedor B,SKU00735,2026-06-15,2026-08-05,384,40409.59
OC01925,Proveedor E,SKU00158,2024-02-13,2024-03-20,193,37095.48
OC01926,Proveedor E,SKU00075,2023-04-14,2023-05-19,193,9789.21
OC01927,Proveedor F,SKU00402,2025-02-23,2025-04-25,52,27893.9
OC01928,Proveedor G,SKU00457,2026-07-16,2026-08-11,21,40282.01
OC01929,Proveedor F,SKU00707,2025-04-02,2025-05-31,104,35275.77
OC01930,Proveedor H,SKU00007,2024-05-05,2024-05-13,36,52350.0
OC01931,Proveedor H,SKU00668,2023-08-06,2023-08-21,36,37165.81
OC01932,Proveedor G,SKU00202,2026-07-08,2026-08-04,21,24181.7
OC01933,Proveedor H,SKU00185,2025-02-19,2025-03-04,36,23344.85
OC01934,Proveedor E,SKU00469,2024-06-02,2024-07-06,193,24143.68
OC01935,Proveedor F,SKU00715,2024-10-27,2024-12-20,52,16634.35
OC01936,Proveedor I,SKU00371,2026-04-30,2026-05-28,182,37985.88
OC01937,Proveedor F,SKU00667,2026-02-28,2026-04-27,156,33221.49
OC01938,Proveedor C,SKU00696,2024-05-03,2024-05-18,35,7670.15
OC01939,Proveedor J,SKU00568,2026-01-26,2026-03-17,310,22049.86
OC01940,Proveedor G,SKU00225,2025-05-25,2025-06-23,21,1385.3
OC01941,Proveedor G,SKU00347,2026-02-04,2026-03-06,21,25188.74
OC01942,Proveedor F,SKU00601,2026-04-06,2026-06-01,52,19415.83
OC01943,Proveedor H,SKU00398,2025-07-01,2025-07-15,72,35510.29
OC01944,Proveedor I,SKU00721,2025-02-20,2025-03-22,364,11653.39
OC01945,Proveedor F,SKU00091,2025-11-05,2026-01-05,52,5390.88
OC01946,Proveedor J,SKU00399,2025-08-12,2025-10-02,465,43832.93
OC01947,Proveedor I,SKU00499,2025-07-14,2025-08-15,364,6041.91
OC01948,Proveedor E,SKU00558,2025-07-30,2025-09-08,193,22240.39
OC01949,Proveedor H,SKU00689,2025-07-16,2025-07-25,108,14842.39
OC01950,Proveedor B,SKU00092,2025-06-22,2025-08-12,192,41315.77
OC01951,Proveedor B,SKU00692,2025-06-04,2025-07-22,192,8925.05
OC01952,Proveedor G,SKU00160,2025-03-05,2025-04-01,21,24862.35
OC01953,Proveedor J,SKU00569,2025-08-01,2025-09-26,310,14673.54
OC01954,Proveedor A,SKU00444,2024-04-14,2024-05-20,147,26850.25
OC01955,Proveedor D,SKU00320,2024-10-09,2024-10-31,306,12872.34
OC01956,Proveedor G,SKU00762,2025-04-23,2025-05-19,63,30665.69
OC01957,Proveedor G,SKU00197,2022-04-28,2022-05-31,42,47827.31
OC01958,Proveedor E,SKU00763,2026-07-10,2026-08-20,193,10011.88
OC01959,Proveedor B,SKU00100,2024-03-19,2024-05-04,192,2382.26
OC01960,Proveedor I,SKU00157,2024-04-06,2024-05-05,182,2323.62
OC01961,Proveedor G,SKU00596,2026-06-04,2026-07-03,21,22395.3
OC01962,Proveedor J,SKU00228,2022-10-16,2022-12-10,155,24410.71
OC01963,Proveedor B,SKU00598,2025-12-30,2026-02-12,384,41404.97
OC01964,Proveedor D,SKU00339,2025-07-30,2025-08-21,306,3883.06
OC01965,Proveedor F,SKU00602,2024-10-24,2024-12-19,52,45741.06
OC01966,Proveedor I,SKU00626,2023-03-23,2023-04-26,182,5648.22
OC01967,Proveedor F,SKU00582,2025-02-27,2025-04-24,52,33976.93
OC01968,Proveedor F,SKU00707,2025-06-19,2025-08-16,52,34818.92
OC01969,Proveedor D,SKU00782,2025-04-29,2025-05-28,153,11993.64
OC01970,Proveedor A,SKU00660,2022-03-22,2022-04-20,147,44356.5
OC01971,Proveedor J,SKU00700,2026-03-06,2026-04-25,155,19573.34
OC01972,Proveedor A,SKU00704,2024-05-03,2024-06-08,147,10909.25
OC01973,Proveedor J,SKU00408,2024-02-14,2024-04-08,155,31686.87
OC01974,Proveedor F,SKU00750,2023-05-26,2023-07-22,52,19907.8
OC01975,Proveedor B,SKU00448,2024-01-27,2024-03-18,192,30346.23
OC01976,Proveedor D,SKU00631,2025-09-17,2025-10-15,153,25151.88
OC01977,Proveedor E,SKU00349,2024-07-01,2024-08-06,386,27178.63
OC01978,Proveedor H,SKU00190,2024-10-14,2024-10-30,36,26553.83
OC01979,Proveedor J,SKU00408,2024-02-28,2024-04-20,155,34439.24
OC01980,Proveedor D,SKU00607,2025-10-25,2025-11-24,153,42857.78
OC01981,Proveedor H,SKU00161,2024-06-19,2024-06-28,36,24998.85
OC01982,Proveedor G,SKU00343,2024-02-25,2024-03-24,63,6409.98
OC01983,Proveedor E,SKU00469,2025-06-04,2025-07-11,193,23256.18
OC01984,Proveedor H,SKU00304,2025-03-01,2025-03-17,36,49356.11
OC01985,Proveedor B,SKU00192,2026-01-23,2026-03-13,192,21279.69
OC01986,Proveedor C,SKU00769,2023-03-16,2023-03-24,35,34685.09
OC01987,Proveedor G,SKU00451,2024-10-16,2024-11-10,63,28989.16
OC01988,Proveedor D,SKU00032,2023-10-10,2023-11-02,306,20352.44
OC01989,Proveedor B,SKU00273,2025-03-16,2025-05-06,192,16676.61
OC01990,Proveedor H,SKU00606,2026-03-04,2026-03-16,108,45272.05
OC01991,Proveedor D,SKU00299,2026-05-06,2026-05-28,459,3953.62
OC01992,Proveedor B,SKU00159,2024-12-16,2025-02-03,192,39289.97
OC01993,Proveedor C,SKU00719,2024-01-30,2024-02-06,35,2444.88
OC01994,Proveedor A,SKU00642,2024-04-25,2024-05-29,294,26659.24
OC01995,Proveedor A,SKU00085,2022-12-21,2023-01-26,147,29203.29
OC01996,Proveedor J,SKU00570,2025-08-18,2025-10-06,155,23505.44
OC01997,Proveedor G,SKU00347,2026-07-03,2026-08-02,21,26723.16
OC01998,Proveedor F,SKU00112,2023-06-18,2023-08-12,52,13719.46
OC01999,Proveedor C,SKU00094,2022-05-30,2022-06-06,35,11000.72
OC02000,Proveedor H,SKU00668,2025-07-29,2025-08-10,36,38300.64
OC02001,Proveedor B,SKU00391,2024-03-07,2024-04-26,192,22680.68
OC02002,Proveedor B,SKU00722,2025-04-21,2025-06-05,192,33766.31
OC02003,Proveedor H,SKU00165,2022-07-03,2022-07-16,36,16403.52
OC02004,Proveedor B,SKU00172,2025-04-21,2025-06-11,384,33858.85
OC02005,Proveedor D,SKU00029,2025-05-26,2025-06-25,153,2149.76
OC02006,Proveedor B,SKU00236,2025-10-25,2025-12-15,192,12778.9
OC02007,Proveedor H,SKU00292,2025-02-07,2025-02-20,72,43497.91
OC02008,Proveedor D,SKU00747,2025-03-22,2025-04-17,306,27418.28
OC02009,Proveedor A,SKU00796,2025-12-18,2026-01-23,147,31683.34
OC02010,Proveedor F,SKU00703,2026-04-23,2026-06-17,104,20487.26
OC02011,Proveedor G,SKU00425,2025-04-13,2025-05-08,63,21179.47
OC02012,Proveedor G,SKU00201,2023-12-27,2024-01-26,63,20821.67
OC02013,Proveedor E,SKU00285,2024-02-01,2024-03-11,193,26251.32
OC02014,Proveedor F,SKU00467,2024-04-10,2024-06-09,52,12235.57
OC02015,Proveedor A,SKU00305,2025-05-31,2025-07-02,147,4005.37
OC02016,Proveedor I,SKU00121,2024-06-30,2024-07-31,182,44937.42
OC02017,Proveedor F,SKU00493,2025-05-30,2025-07-23,52,16277.6
OC02018,Proveedor E,SKU00110,2026-05-16,2026-06-20,193,30749.18
OC02019,Proveedor F,SKU00150,2024-12-13,2025-02-06,104,26563.75
OC02020,Proveedor E,SKU00716,2025-03-13,2025-04-21,193,8138.59
OC02021,Proveedor B,SKU00509,2026-06-17,2026-08-02,192,47085.53
OC02022,Proveedor C,SKU00143,2023-08-24,2023-09-07,105,4514.17
OC02023,Proveedor A,SKU00430,2025-04-17,2025-05-21,441,37263.88
OC02024,Proveedor B,SKU00598,2025-04-05,2025-05-21,192,39183.93
OC02025,Proveedor J,SKU00486,2026-05-31,2026-07-20,155,49966.24
OC02026,Proveedor J,SKU00155,2022-04-23,2022-06-13,155,4243.16
OC02027,Proveedor B,SKU00753,2026-06-22,2026-08-04,384,33519.29
OC02028,Proveedor I,SKU00139,2025-11-22,2025-12-28,182,45828.58
OC02029,Proveedor F,SKU00047,2023-04-26,2023-06-20,52,11506.09
OC02030,Proveedor G,SKU00762,2025-02-09,2025-03-13,21,30400.42
OC02031,Proveedor C,SKU00717,2025-04-01,2025-04-16,35,16457.5
OC02032,Proveedor B,SKU00031,2023-04-09,2023-05-24,192,44426.13
OC02033,Proveedor I,SKU00742,2025-10-17,2025-11-17,546,37747.79
OC02034,Proveedor B,SKU00138,2024-04-27,2024-06-17,192,18636.29
OC02035,Proveedor D,SKU00604,2026-01-26,2026-02-25,153,7687.97
OC02036,Proveedor A,SKU00263,2024-05-04,2024-06-08,147,25450.11
OC02037,Proveedor B,SKU00236,2026-06-16,2026-08-03,192,15339.0
OC02038,Proveedor E,SKU00194,2025-01-01,2025-02-04,386,6264.31
OC02039,Proveedor I,SKU00090,2025-05-05,2025-06-09,182,4146.32
OC02040,Proveedor I,SKU00514,2024-08-09,2024-09-07,182,11751.57
OC02041,Proveedor I,SKU00449,2024-01-21,2024-02-21,546,13628.28
OC02042,Proveedor F,SKU00602,2024-11-16,2025-01-12,52,51740.43
OC02043,Proveedor B,SKU00031,2023-02-22,2023-04-07,192,41818.83
OC02044,Proveedor I,SKU00226,2026-07-19,2026-08-20,182,16790.43
OC02045,Proveedor B,SKU00249,2026-01-28,2026-03-15,192,25459.27
OC02046,Proveedor A,SKU00781,2023-08-14,2023-09-16,147,34430.81
OC02047,Proveedor B,SKU00432,2026-05-10,2026-06-22,192,19889.53
OC02048,Proveedor D,SKU00239,2024-10-07,2024-10-31,153,20697.11
OC02049,Proveedor D,SKU00209,2025-08-30,2025-09-25,306,10002.63
OC02050,Proveedor F,SKU00402,2024-11-29,2025-01-27,52,31928.99
OC02051,Proveedor B,SKU00378,2024-03-29,2024-05-11,384,4017.65
OC02052,Proveedor B,SKU00404,2024-12-03,2025-01-21,384,19271.78
OC02053,Proveedor H,SKU00668,2023-10-13,2023-10-29,36,34314.43
OC02054,Proveedor J,SKU00397,2025-02-18,2025-04-15,310,19963.49
OC02055,Proveedor C,SKU00143,2023-06-16,2023-07-01,35,4687.95
OC02056,Proveedor D,SKU00290,2025-08-11,2025-09-04,306,14682.67
OC02057,Proveedor B,SKU00706,2026-04-10,2026-05-25,192,44483.18
OC02058,Proveedor D,SKU00258,2025-10-11,2025-11-03,153,14719.04
OC02059,Proveedor I,SKU00626,2025-05-10,2025-06-10,182,5407.19
OC02060,Proveedor C,SKU00505,2023-12-12,2023-12-26,35,34972.39
OC02061,Proveedor J,SKU00524,2023-11-22,2024-01-10,465,7323.84
OC02062,Proveedor D,SKU00525,2024-03-05,2024-03-27,153,54382.56
OC02063,Proveedor H,SKU00017,2022-07-31,2022-08-09,72,35960.15
OC02064,Proveedor B,SKU00416,2024-04-24,2024-06-13,192,8113.16
OC02065,Proveedor H,SKU00224,2025-01-04,2025-01-17,36,22861.14
OC02066,Proveedor A,SKU00070,2025-10-13,2025-11-17,147,25698.61
OC02067,Proveedor G,SKU00237,2025-06-20,2025-07-23,21,13778.06
OC02068,Proveedor G,SKU00205,2023-08-06,2023-09-02,21,39271.28
OC02069,Proveedor I,SKU00767,2024-02-27,2024-03-29,182,19625.57
OC02070,Proveedor C,SKU00773,2023-04-13,2023-04-26,35,28483.63
OC02071,Proveedor I,SKU00424,2023-06-04,2023-07-07,182,29914.15
OC02072,Proveedor B,SKU00040,2023-12-22,2024-02-04,192,2230.46
OC02073,Proveedor F,SKU00506,2024-10-08,2024-12-07,52,38742.15
OC02074,Proveedor H,SKU00374,2024-09-18,2024-10-02,36,31382.55
OC02075,Proveedor B,SKU00720,2024-09-06,2024-10-24,576,49813.01
OC02076,Proveedor B,SKU00119,2024-07-05,2024-08-21,192,50932.5
OC02077,Proveedor H,SKU00575,2023-01-10,2023-01-21,36,5110.91
OC02078,Proveedor D,SKU00339,2025-07-28,2025-08-27,459,3999.79
OC02079,Proveedor H,SKU00599,2024-07-28,2024-08-07,36,32880.63
OC02080,Proveedor E,SKU00716,2026-04-19,2026-05-24,193,8034.95
OC02081,Proveedor E,SKU00403,2024-12-14,2025-01-19,579,2874.73
OC02082,Proveedor G,SKU00104,2026-03-19,2026-04-21,21,45653.16
OC02083,Proveedor B,SKU00324,2025-01-02,2025-02-14,192,44877.34
OC02084,Proveedor F,SKU00188,2023-09-02,2023-10-26,104,15150.54
OC02085,Proveedor F,SKU00602,2025-05-15,2025-07-15,52,50954.03
OC02086,Proveedor C,SKU00701,2026-07-22,2026-07-31,35,39480.23
OC02087,Proveedor H,SKU00529,2025-04-17,2025-04-29,36,13363.18
OC02088,Proveedor G,SKU00108,2025-04-13,2025-05-14,21,38206.32
OC02089,Proveedor E,SKU00334,2025-08-30,2025-10-08,386,13176.31
OC02090,Proveedor C,SKU00394,2024-04-25,2024-05-02,35,41614.51
OC02091,Proveedor H,SKU00248,2026-04-14,2026-04-23,36,8014.74
OC02092,Proveedor I,SKU00526,2026-03-19,2026-04-20,182,24805.55
OC02093,Proveedor I,SKU00132,2026-03-31,2026-04-29,182,13840.09
OC02094,Proveedor E,SKU00322,2024-11-05,2024-12-09,193,25461.29
OC02095,Proveedor E,SKU00761,2026-03-09,2026-04-12,193,22097.97
OC02096,Proveedor E,SKU00245,2025-08-01,2025-09-04,193,24707.52
OC02097,Proveedor B,SKU00629,2026-01-25,2026-03-13,192,14140.76
OC02098,Proveedor C,SKU00754,2025-02-11,2025-02-25,35,9844.36
OC02099,Proveedor E,SKU00285,2024-03-08,2024-04-19,193,25464.25
OC02100,Proveedor E,SKU00170,2025-05-04,2025-06-12,193,42682.19
OC02101,Proveedor A,SKU00628,2026-06-16,2026-07-19,441,26796.55
OC02102,Proveedor D,SKU00465,2025-06-20,2025-07-14,153,13636.6
OC02103,Proveedor G,SKU00764,2024-09-13,2024-10-16,21,32754.16
OC02104,Proveedor J,SKU00737,2022-06-07,2022-07-29,155,19127.18
OC02105,Proveedor J,SKU00253,2024-07-04,2024-08-22,155,32060.4
OC02106,Proveedor E,SKU00127,2025-06-11,2025-07-19,386,41193.25
OC02107,Proveedor J,SKU00366,2025-11-20,2026-01-12,155,48832.04
OC02108,Proveedor G,SKU00452,2023-12-30,2024-02-01,42,18426.61
OC02109,Proveedor B,SKU00383,2025-10-07,2025-11-21,384,25596.02
OC02110,Proveedor F,SKU00369,2025-09-22,2025-11-18,52,41054.36
OC02111,Proveedor B,SKU00509,2024-04-20,2024-06-10,192,46433.69
OC02112,Proveedor B,SKU00481,2024-03-30,2024-05-12,384,29509.57
OC02113,Proveedor F,SKU00745,2025-06-02,2025-07-27,52,45042.54
OC02114,Proveedor D,SKU00497,2024-03-24,2024-04-17,153,2640.14
OC02115,Proveedor A,SKU00660,2022-11-01,2022-12-02,147,51879.0
OC02116,Proveedor G,SKU00425,2024-12-26,2025-01-25,21,19544.03
OC02117,Proveedor B,SKU00412,2024-07-24,2024-09-13,192,34570.67
OC02118,Proveedor I,SKU00627,2023-06-05,2023-07-10,182,36569.02
OC02119,Proveedor J,SKU00146,2023-12-16,2024-02-06,155,32387.57
OC02120,Proveedor C,SKU00193,2023-12-28,2024-01-10,70,9886.25
OC02121,Proveedor E,SKU00640,2025-06-26,2025-08-01,193,43343.4
OC02122,Proveedor A,SKU00690,2024-12-12,2025-01-14,441,37182.48
OC02123,Proveedor F,SKU00380,2024-02-15,2024-04-10,104,34996.92
OC02124,Proveedor F,SKU00287,2024-12-09,2025-02-06,52,16825.8
OC02125,Proveedor C,SKU00616,2025-10-11,2025-10-18,35,28765.74
OC02126,Proveedor H,SKU00073,2025-11-17,2025-12-03,36,35950.1
OC02127,Proveedor D,SKU00786,2025-06-21,2025-07-19,153,10195.59
OC02128,Proveedor A,SKU00787,2025-07-18,2025-08-19,147,31517.26
OC02129,Proveedor I,SKU00121,2024-09-05,2024-10-08,546,42568.89
OC02130,Proveedor I,SKU00721,2023-03-26,2023-04-27,364,11672.12
OC02131,Proveedor A,SKU00004,2025-09-30,2025-11-06,147,1739.59
OC02132,Proveedor D,SKU00651,2022-06-06,2022-06-29,153,23236.3
OC02133,Proveedor E,SKU00107,2024-10-11,2024-11-22,386,33542.64
OC02134,Proveedor F,SKU00048,2022-11-07,2022-12-31,52,16403.28
OC02135,Proveedor B,SKU00450,2024-02-02,2024-03-17,192,45969.01
OC02136,Proveedor J,SKU00215,2024-01-08,2024-03-03,310,28702.29
OC02137,Proveedor G,SKU00342,2025-02-08,2025-03-11,63,30624.92
OC02138,Proveedor A,SKU00622,2026-06-30,2026-07-29,147,32615.68
OC02139,Proveedor I,SKU00303,2023-05-06,2023-06-11,182,43239.71
OC02140,Proveedor A,SKU00317,2026-05-10,2026-06-13,294,42499.04
OC02141,Proveedor F,SKU00588,2025-11-16,2026-01-12,52,43114.09
OC02142,Proveedor A,SKU00796,2025-05-09,2025-06-10,147,34123.67
OC02143,Proveedor I,SKU00069,2025-06-10,2025-07-08,182,41321.97
OC02144,Proveedor J,SKU00028,2025-07-15,2025-09-07,155,29852.57
OC02145,Proveedor D,SKU00106,2025-07-08,2025-08-02,153,7688.84
OC02146,Proveedor G,SKU00574,2025-11-22,2025-12-22,21,3623.98
OC02147,Proveedor J,SKU00734,2024-10-08,2024-11-29,155,51179.87
OC02148,Proveedor E,SKU00502,2023-02-16,2023-03-25,193,20435.36
OC02149,Proveedor E,SKU00107,2023-10-12,2023-11-21,193,39400.24
OC02150,Proveedor E,SKU00331,2025-08-18,2025-09-28,193,1407.5
OC02151,Proveedor E,SKU00468,2025-08-08,2025-09-12,193,16243.37
OC02152,Proveedor G,SKU00342,2025-02-06,2025-03-10,21,29981.19
OC02153,Proveedor H,SKU00732,2025-08-06,2025-08-15,36,2676.61
OC02154,Proveedor G,SKU00198,2025-01-30,2025-02-27,21,37398.87
OC02155,Proveedor E,SKU00468,2025-05-30,2025-07-05,193,14099.7
OC02156,Proveedor B,SKU00391,2025-06-09,2025-07-23,192,20720.1
OC02157,Proveedor B,SKU00324,2025-01-28,2025-03-16,192,44620.61
OC02158,Proveedor J,SKU00228,2023-01-29,2023-03-21,465,26234.1
OC02159,Proveedor F,SKU00295,2025-08-15,2025-10-12,52,9057.95
OC02160,Proveedor D,SKU00149,2026-07-04,2026-07-31,306,13624.62
OC02161,Proveedor C,SKU00421,2024-04-21,2024-05-06,35,26565.2
OC02162,Proveedor F,SKU00645,2026-07-29,2026-09-27,52,24392.01
OC02163,Proveedor E,SKU00334,2025-09-10,2025-10-22,193,14126.51
OC02164,Proveedor H,SKU00766,2025-03-07,2025-03-16,36,34669.74
OC02165,Proveedor E,SKU00245,2025-07-12,2025-08-16,193,24200.04
OC02166,Proveedor B,SKU00199,2025-05-17,2025-07-04,384,38705.8
OC02167,Proveedor D,SKU00613,2024-03-26,2024-04-18,153,34894.4
OC02168,Proveedor J,SKU00056,2022-10-03,2022-11-23,465,47417.02
OC02169,Proveedor F,SKU00458,2026-05-09,2026-07-06,52,19527.8
OC02170,Proveedor H,SKU00269,2025-05-12,2025-05-23,36,13813.32
OC02171,Proveedor D,SKU00167,2024-09-18,2024-10-14,153,13405.57
OC02172,Proveedor D,SKU00497,2025-08-06,2025-09-03,153,2945.88
OC02173,Proveedor I,SKU00593,2026-04-04,2026-05-04,182,41066.29
OC02174,Proveedor F,SKU00240,2025-05-22,2025-07-15,52,7115.27
OC02175,Proveedor G,SKU00799,2026-07-10,2026-08-06,42,39775.67
OC02176,Proveedor D,SKU00418,2025-10-28,2025-11-25,153,37029.88
OC02177,Proveedor A,SKU00541,2025-07-13,2025-08-16,441,4562.05
OC02178,Proveedor A,SKU00566,2022-12-17,2023-01-15,441,24550.76
OC02179,Proveedor J,SKU00182,2024-09-19,2024-11-11,155,38630.98
OC02180,Proveedor E,SKU00688,2025-10-02,2025-11-06,193,48626.77
OC02181,Proveedor I,SKU00084,2025-08-21,2025-09-22,546,39156.29
OC02182,Proveedor E,SKU00170,2025-06-28,2025-08-08,193,40929.2
OC02183,Proveedor D,SKU00142,2024-11-09,2024-12-01,153,14314.84
OC02184,Proveedor J,SKU00777,2024-07-07,2024-08-30,155,25347.48
OC02185,Proveedor E,SKU00591,2025-03-15,2025-04-20,193,36686.03
OC02186,Proveedor E,SKU00110,2025-05-08,2025-06-19,193,29452.74
OC02187,Proveedor H,SKU00269,2025-09-08,2025-09-22,36,15331.37
OC02188,Proveedor H,SKU00567,2025-08-27,2025-09-05,36,10455.57
OC02189,Proveedor E,SKU00082,2026-01-01,2026-02-11,386,42824.33
OC02190,Proveedor J,SKU00679,2023-10-10,2023-12-02,155,17494.89
OC02191,Proveedor E,SKU00213,2024-10-16,2024-11-27,193,26220.94
OC02192,Proveedor E,SKU00757,2023-04-05,2023-05-10,579,38626.8
OC02193,Proveedor F,SKU00221,2023-05-10,2023-07-10,104,40919.51
OC02194,Proveedor E,SKU00736,2025-05-24,2025-06-30,193,2204.93
OC02195,Proveedor E,SKU00151,2025-12-20,2026-01-30,193,23425.18
OC02196,Proveedor D,SKU00583,2024-10-06,2024-10-28,153,28089.34
OC02197,Proveedor C,SKU00754,2025-02-07,2025-02-19,70,9047.91
OC02198,Proveedor J,SKU00570,2024-12-20,2025-02-09,155,23803.67
OC02199,Proveedor G,SKU00584,2022-09-01,2022-09-28,21,5146.32
OC02200,Proveedor A,SKU00227,2025-09-09,2025-10-14,441,14583.92
OC02201,Proveedor H,SKU00420,2025-09-09,2025-09-23,36,18580.64
OC02202,Proveedor G,SKU00373,2025-01-22,2025-02-23,21,38522.45
OC02203,Proveedor F,SKU00062,2024-04-01,2024-05-26,52,37856.5
OC02204,Proveedor J,SKU00399,2025-04-17,2025-06-13,155,44623.56
OC02205,Proveedor J,SKU00030,2026-01-08,2026-03-03,155,17200.64
OC02206,Proveedor D,SKU00032,2024-08-20,2024-09-13,153,18457.62
OC02207,Proveedor C,SKU00538,2024-05-12,2024-05-23,70,32320.25
